Amount,TimeOfDay,DaysSince,TransactionFreq,IsInternational,IsHighRiskCat,HasRecentFraud,FraudLabel
188.18,14.85,621,0.616127,false,false,false,0
379.08,9.91,787,0.597271,false,false,false,0
292.52,19.50,909,0.549481,false,false,false,0
337.62,20.11,535,0.510730,false,false,false,0
203.42,10.12,386,0.510067,false,false,false,0
18.90,16.99,643,0.351620,false,false,false,0
19155.33,3.02,30,0.061197,true,true,false,1
12844.64,4.96,60,0.194257,true,false,false,1
18329.71,4.91,62,0.069743,true,true,true,1
19683.65,2.26,38,0.168842,true,true,true,1
60.94,7.12,1066,0.697303,false,false,false,0
128.85,8.11,785,0.635014,false,false,false,0
225.04,19.82,821,0.564586,false,false,false,0
16997.86,4.87,40,0.194539,false,true,false,1
12.84,17.76,814,0.481607,false,false,false,0
6576.81,3.28,43,0.110330,false,false,false,1
267.56,15.12,832,0.620012,false,false,false,0
312.29,16.54,498,0.390601,false,false,false,0
105.96,19.04,728,0.367283,false,false,false,0
68.79,8.03,890,0.384482,false,false,false,0
12050.84,2.87,69,0.176681,true,true,false,1
279.85,13.27,695,0.533758,false,false,false,0
318.60,17.06,907,0.577665,false,false,false,0
88.66,18.00,672,0.393420,false,false,false,0
13101.25,0.63,60,0.121812,true,false,false,1
14119.83,0.45,47,0.187904,true,true,false,1
8346.00,4.90,40,0.072809,true,true,false,1
143.69,16.75,490,0.599609,false,false,false,0
16171.58,2.85,44,0.130688,false,false,false,1
280.41,17.81,1002,0.478705,false,false,false,0
303.27,15.23,923,0.655298,false,false,false,0
38.62,12.34,537,0.632227,false,false,false,0
11658.39,5.13,58,0.117320,true,false,true,1
9695.44,0.05,38,0.076079,false,true,false,1
7270.77,1.12,64,0.183098,true,true,false,1
13578.91,4.20,45,0.199150,true,false,false,1
10048.30,2.25,64,0.108621,true,false,false,1
15.87,13.08,1063,0.435335,false,false,false,0
253.40,19.62,919,0.452058,false,false,false,0
201.78,19.86,542,0.353804,false,false,false,0
252.51,20.40,715,0.677983,false,true,false,0
383.75,18.10,954,0.420553,false,false,false,0
17040.21,0.16,28,0.088308,true,false,false,1
362.67,8.55,457,0.484315,false,false,false,0
152.01,7.36,917,0.606883,false,false,false,0
184.39,20.32,633,0.552903,false,true,false,0
115.27,16.99,881,0.432341,false,false,false,0
406.58,15.42,677,0.352244,false,false,false,0
18794.07,3.51,24,0.166484,false,true,false,1
14.68,18.19,622,0.411506,false,false,false,0
202.97,19.21,476,0.562991,false,false,false,0
19645.44,5.13,27,0.114812,false,true,false,1
274.85,11.42,841,0.653359,false,true,false,0
157.42,17.70,551,0.455056,false,false,false,0
15443.49,5.20,28,0.184788,true,true,false,1
231.12,8.31,428,0.402285,false,true,false,0
17482.29,0.47,42,0.158929,true,false,false,1
6532.95,3.06,12,0.193629,false,true,false,1
121.23,18.20,775,0.473617,false,false,false,0
308.47,15.68,673,0.694440,false,false,false,0
209.36,20.32,695,0.362213,false,false,false,0
85.23,20.04,391,0.510195,true,false,false,0
16264.07,0.35,41,0.162860,true,true,false,1
14098.39,5.35,49,0.188729,true,true,false,1
17285.06,0.56,45,0.118137,true,true,true,1
307.40,16.85,626,0.568695,false,true,false,0
44.31,19.05,943,0.525894,true,false,false,0
98.09,17.27,595,0.603024,true,false,false,0
15786.06,1.76,28,0.190047,false,true,false,1
11450.54,5.48,13,0.069683,false,false,false,1
399.57,20.55,460,0.525107,false,false,false,0
294.78,13.68,498,0.300593,false,false,false,0
50.01,12.17,1034,0.524461,false,false,false,0
16135.56,1.59,51,0.058563,true,false,true,1
13563.34,5.41,39,0.109563,false,false,false,1
14858.28,2.56,60,0.169046,false,true,false,1
282.46,15.69,374,0.398873,false,false,false,0
249.72,15.88,862,0.500481,true,false,false,0
174.12,12.88,576,0.618595,true,false,false,0
377.97,14.10,705,0.492470,false,false,false,0
16226.43,3.63,12,0.124805,true,true,true,1
85.60,14.87,1075,0.536928,false,false,false,0
228.97,10.31,624,0.667756,true,false,false,0
297.76,12.14,921,0.655899,false,false,false,0
15591.31,4.37,46,0.094125,false,true,false,1
279.84,16.29,437,0.439849,false,false,false,0
12.02,13.84,840,0.606726,false,false,false,0
18255.17,5.78,11,0.053850,false,false,false,1
65.60,17.34,943,0.511137,false,false,false,0
14845.10,2.96,12,0.177331,true,false,false,1
390.82,17.74,608,0.631951,false,false,false,0
242.82,8.02,587,0.575617,false,false,false,0
406.77,14.66,548,0.694965,false,false,false,0
100.29,17.33,1014,0.368716,false,false,false,0
272.64,13.66,852,0.364422,false,false,false,0
361.33,15.50,950,0.489026,false,false,false,0
269.37,10.45,398,0.481291,false,true,false,0
12598.25,4.24,68,0.136238,true,false,false,1
18170.08,5.68,19,0.192047,false,true,true,1
9303.65,4.42,27,0.166501,false,true,false,1
44.51,15.18,494,0.651884,false,false,false,0
14852.23,3.37,49,0.085586,true,true,false,1
38.75,12.26,586,0.587518,false,false,false,0
19206.81,5.48,58,0.109463,true,false,false,1
71.65,13.28,943,0.695280,false,true,false,0
13592.40,0.02,10,0.055954,true,true,true,1
82.78,15.61,529,0.613168,false,false,false,0
185.93,15.97,872,0.465525,false,false,true,0
368.89,15.71,879,0.458796,false,true,false,0
9226.96,4.25,59,0.142342,true,true,false,1
308.30,19.20,583,0.365755,false,false,false,0
10732.24,1.52,23,0.070278,true,true,false,1
295.38,17.51,394,0.314742,false,false,false,0
170.41,18.89,1082,0.414368,false,false,false,0
20.09,17.53,1012,0.527197,false,false,false,0
268.24,16.13,745,0.431661,false,false,false,0
172.77,10.05,510,0.388139,false,false,false,0
109.44,7.73,479,0.332175,false,false,false,0
114.61,16.51,661,0.350510,false,false,false,0
319.25,12.36,378,0.692962,false,false,false,0
277.80,19.11,1046,0.574261,false,false,false,0
7238.63,3.25,14,0.088505,true,true,false,1
118.95,10.41,1064,0.363768,false,false,false,0
15242.32,4.48,13,0.118224,true,false,true,1
135.46,9.83,375,0.421713,false,false,false,0
251.15,10.25,410,0.430516,false,false,false,0
85.58,16.99,642,0.310113,false,false,false,0
15604.01,0.29,24,0.142174,true,false,false,1
7188.89,2.86,30,0.057936,true,true,false,1
258.46,7.24,1071,0.480896,false,false,false,0
330.10,20.75,717,0.465666,false,false,false,0
165.88,14.44,513,0.368840,false,false,false,0
155.77,18.18,1010,0.470644,false,false,false,0
16517.68,0.63,40,0.167766,true,true,false,1
287.24,19.37,479,0.602553,false,false,false,0
288.53,9.24,802,0.410006,true,false,false,0
375.22,18.23,887,0.539290,false,true,false,0
8460.28,5.50,23,0.168301,true,true,false,1
212.00,20.45,533,0.610172,false,false,false,0
387.81,15.74,595,0.380613,false,true,false,0
246.99,10.16,909,0.468684,false,false,false,0
12.48,18.18,960,0.541878,false,false,false,0
12111.34,2.33,40,0.123179,true,false,false,1
312.09,13.44,826,0.598021,false,true,false,0
5093.30,2.20,46,0.109722,true,false,false,1
397.58,7.47,744,0.524432,false,false,false,0
14197.17,5.05,48,0.079644,true,false,false,1
338.14,9.59,987,0.480913,false,false,false,0
391.62,10.88,921,0.355360,false,false,false,0
19259.35,4.29,61,0.188169,true,true,false,1
11706.39,4.19,42,0.075039,false,false,false,1
307.95,8.55,904,0.554292,false,false,false,0
11857.82,0.47,63,0.077327,true,false,false,1
400.74,15.78,608,0.350380,true,true,false,0
74.47,11.47,663,0.418499,false,false,false,0
319.93,15.79,555,0.476033,false,true,false,0
9879.73,3.07,51,0.159755,true,true,false,1
319.20,12.78,830,0.499816,false,false,false,0
373.86,20.63,841,0.531191,false,false,false,0
93.59,12.09,838,0.543460,false,false,false,0
7981.75,1.16,39,0.080092,true,false,false,1
16509.27,2.13,67,0.169479,true,false,false,1
257.49,13.37,569,0.370909,false,true,false,0
12657.94,1.34,12,0.170720,true,false,false,1
6264.96,1.97,39,0.103936,true,false,false,1
43.71,13.25,1053,0.427925,false,false,false,0
111.04,19.56,373,0.504514,false,false,false,0
110.70,16.52,946,0.513365,false,false,false,0
65.39,11.10,767,0.543504,true,false,false,0
156.52,14.60,837,0.688429,false,false,false,0
190.38,7.46,806,0.329331,true,false,false,0
293.36,12.23,818,0.620397,false,false,true,0
338.26,12.71,617,0.460031,false,false,false,0
191.99,12.89,1090,0.366688,false,true,false,0
19140.26,2.28,26,0.168421,false,true,true,1
283.79,20.21,835,0.365906,false,false,false,0
280.30,18.39,1001,0.519664,false,true,false,0
13124.24,2.45,34,0.125128,false,true,true,1
173.34,13.33,911,0.371524,false,false,false,0
296.31,15.83,1090,0.696151,false,false,false,0
282.24,8.67,791,0.567753,false,false,false,0
12115.77,4.47,34,0.103313,true,false,true,1
59.83,9.96,642,0.317871,false,false,false,0
271.63,7.65,928,0.440962,false,true,false,0
364.88,18.17,754,0.619784,false,false,false,0
75.65,11.84,597,0.369296,false,false,false,0
361.94,20.51,725,0.563719,false,false,false,0
320.41,15.48,602,0.350784,false,false,false,0
256.11,20.61,774,0.356635,true,false,false,0
271.13,15.69,597,0.649969,false,false,false,0
337.72,11.34,592,0.333072,true,false,false,0
12290.49,2.82,25,0.139930,true,true,true,1
328.47,8.27,741,0.326955,false,false,false,0
257.31,19.28,556,0.649765,false,false,false,0
328.81,9.55,399,0.420109,false,false,false,0
256.04,19.48,503,0.357403,true,true,false,0
8164.55,5.25,69,0.135153,true,false,false,1
309.22,8.49,499,0.345844,false,false,false,0
9743.18,0.92,42,0.119774,true,true,true,1
9249.30,4.25,26,0.185127,true,true,true,1
19958.76,4.78,56,0.144139,true,true,false,1
92.48,15.44,975,0.455291,false,false,false,0
7578.74,2.06,51,0.055170,false,true,false,1
14580.02,3.22,54,0.135054,false,false,false,1
31.07,18.34,931,0.387410,false,false,false,0
235.41,16.85,634,0.633565,false,false,false,0
191.19,20.51,625,0.698468,false,false,false,0
85.27,12.85,411,0.642046,true,false,false,0
372.04,15.63,1025,0.666367,false,false,false,0
280.28,12.31,948,0.679761,false,false,false,0
188.46,16.72,847,0.536546,true,false,false,0
177.53,8.26,954,0.602605,true,false,false,0
203.13,20.15,599,0.515871,false,false,false,0
16245.04,0.93,60,0.120670,true,true,false,1
130.47,19.35,749,0.401241,false,false,false,0
342.18,12.64,831,0.528923,false,false,false,0
296.81,9.71,695,0.313959,false,false,false,0
238.52,20.53,393,0.536289,false,false,false,0
366.62,8.04,729,0.413276,false,false,false,0
113.12,15.81,932,0.581229,false,false,false,0
5637.26,4.11,21,0.120146,true,false,false,1
350.78,9.24,451,0.565860,true,false,false,0
70.33,20.00,444,0.527196,false,false,false,0
217.55,14.05,825,0.592939,false,false,false,0
360.19,8.85,370,0.314156,false,false,false,0
13.19,9.74,918,0.619371,true,false,false,0
177.79,12.75,635,0.363267,false,false,false,0
244.20,13.49,1019,0.629761,false,false,false,0
313.96,17.13,802,0.618078,true,false,true,0
144.53,13.99,1007,0.490674,false,false,false,0
238.51,19.21,420,0.610053,false,true,false,0
11258.89,4.63,19,0.080147,true,false,false,1
300.21,7.82,1053,0.672814,false,false,false,0
273.18,15.72,590,0.411946,false,false,false,0
400.07,8.66,724,0.551132,true,false,false,0
85.67,11.59,483,0.515628,true,false,false,0
8354.66,1.08,33,0.181353,true,false,false,1
158.35,7.52,625,0.583431,false,false,false,0
5855.09,1.78,15,0.055831,true,true,false,1
323.84,15.49,425,0.328476,false,false,false,0
6984.95,5.78,51,0.110752,false,true,true,1
6655.35,3.41,36,0.162778,true,false,false,1
236.51,14.47,542,0.375054,false,false,false,0
209.54,13.58,977,0.315089,false,false,false,0
360.18,11.44,648,0.534265,true,false,false,0
19528.67,4.51,54,0.095467,true,true,false,1
399.55,13.25,1084,0.366563,false,false,false,0
250.32,8.95,1017,0.667316,false,true,false,0
9568.37,4.29,20,0.155696,false,false,true,1
120.16,7.42,443,0.623098,false,false,false,0
45.36,19.46,567,0.464830,true,false,false,0
339.38,9.05,570,0.424201,false,false,false,0
142.12,9.23,510,0.537407,false,false,false,0
17591.29,5.73,31,0.193803,true,true,false,1
12264.23,0.77,37,0.143722,true,true,false,1
183.19,10.95,473,0.452211,false,false,false,0
182.46,20.73,596,0.483274,false,false,false,0
234.02,17.41,1018,0.537703,false,false,false,0
329.43,20.09,575,0.447799,false,false,false,0
347.28,8.92,514,0.622632,false,true,false,0
8737.17,3.09,58,0.116672,false,true,true,1
326.35,11.37,516,0.500677,false,false,false,0
364.68,7.03,426,0.372615,false,false,false,0
229.42,8.38,675,0.560540,false,false,false,0
208.24,19.98,816,0.420047,false,false,false,0
16243.64,1.98,40,0.155310,true,false,false,1
113.21,18.27,398,0.656631,false,false,false,0
112.02,12.60,757,0.408785,false,false,false,0
43.46,9.36,515,0.378187,false,false,false,0
210.79,15.87,678,0.376625,false,false,false,0
95.72,14.60,384,0.499575,false,false,false,0
95.37,16.91,581,0.454951,false,false,false,0
70.17,9.77,611,0.352247,false,false,false,0
328.72,10.70,649,0.605102,false,false,false,0
119.77,15.67,954,0.541661,false,false,false,0
347.77,7.17,455,0.668341,false,false,false,0
224.00,17.75,789,0.463654,false,false,false,0
44.46,14.07,1034,0.552511,false,false,false,0
348.92,9.71,393,0.374103,false,false,false,0
250.25,8.76,484,0.688509,false,false,false,0
285.80,7.83,731,0.511575,false,false,false,0
14765.71,2.56,41,0.070952,true,true,false,1
44.50,8.77,758,0.364994,false,false,false,0
19615.75,5.21,11,0.154422,true,true,false,1
229.77,19.54,877,0.376692,false,false,false,0
78.20,14.73,405,0.628460,false,false,false,0
219.27,19.60,602,0.552075,false,true,false,0
143.82,14.32,686,0.402762,false,false,false,0
39.80,14.48,786,0.350505,false,false,false,0
12820.67,5.11,32,0.081677,true,false,false,1
86.54,11.56,768,0.398053,false,true,false,0
306.41,14.09,685,0.393291,false,false,false,0
393.56,13.05,494,0.305968,false,false,false,0
149.87,13.92,378,0.658529,false,true,false,0
9482.80,3.21,13,0.149452,true,true,false,1
200.23,19.35,379,0.650688,true,false,false,0
183.39,10.50,875,0.595871,false,false,false,0
19105.01,4.29,45,0.154729,true,true,true,1
11214.55,3.99,25,0.051917,true,true,true,1
328.86,18.51,763,0.355328,false,false,false,0
243.32,16.89,726,0.618143,false,false,false,0
16147.99,3.88,25,0.087708,false,false,false,1
400.39,11.78,1060,0.663087,false,false,false,0
360.45,7.21,527,0.456205,true,false,false,0
153.69,15.10,829,0.522793,false,false,false,0
377.91,10.24,867,0.451096,true,false,false,0
166.12,11.50,588,0.333581,false,false,false,0
75.36,11.81,1052,0.653399,false,false,false,0
18195.00,0.96,36,0.058143,true,false,false,1
62.72,7.74,815,0.631781,false,false,false,0
256.44,19.73,688,0.368454,false,false,false,0
281.59,11.17,446,0.649680,false,false,false,0
384.38,12.47,486,0.304036,true,false,false,0
385.04,20.07,876,0.502484,false,false,false,0
15676.36,4.06,17,0.195498,true,true,true,1
268.39,9.23,830,0.583523,false,false,false,0
18839.41,2.47,10,0.126351,true,false,false,1
350.88,16.96,698,0.359855,false,true,false,0
128.12,16.48,414,0.418106,false,false,false,0
18809.98,0.50,17,0.111206,true,true,true,1
97.04,18.56,641,0.617171,false,false,false,0
96.68,12.54,778,0.698006,false,false,false,0
8104.86,0.52,20,0.175979,true,true,false,1
11369.76,2.86,47,0.187263,true,false,false,1
80.72,13.63,1072,0.679123,false,false,false,0
17429.94,1.87,51,0.183317,false,true,false,1
235.18,20.19,392,0.322865,false,false,false,0
17445.86,2.89,65,0.063998,true,true,false,1
99.70,19.91,415,0.360488,false,false,false,0
149.01,15.48,478,0.368595,true,false,false,0
312.60,11.16,519,0.330373,true,false,false,0
10150.30,0.55,43,0.073078,true,false,false,1
46.42,7.17,806,0.466716,false,true,false,0
278.97,16.18,1042,0.616253,false,false,false,0
8561.98,4.56,20,0.055284,true,true,false,1
10454.62,1.75,13,0.058856,true,true,false,1
7290.53,1.12,56,0.081309,true,false,false,1
361.85,14.18,658,0.690390,false,false,true,0
13740.90,4.45,60,0.197260,true,true,true,1
19439.26,3.28,60,0.058808,true,false,true,1
107.45,12.66,491,0.356367,false,false,false,0
287.67,18.34,763,0.618814,false,true,false,0
358.21,7.29,458,0.379783,false,false,false,0
308.20,11.96,928,0.557644,false,false,false,0
394.18,18.23,866,0.399643,false,false,false,0
6185.44,5.29,28,0.116487,true,true,true,1
141.58,12.82,781,0.470475,false,false,false,0
11165.83,0.71,44,0.132297,true,true,true,1
185.83,15.06,985,0.689700,false,false,false,0
335.43,12.13,545,0.353301,true,false,false,0
258.44,11.91,992,0.365726,false,false,false,0
292.79,11.50,425,0.524780,false,false,false,0
282.82,13.39,1057,0.499342,false,false,false,0
294.78,17.90,901,0.439297,false,false,false,0
18340.44,3.42,48,0.146724,true,true,false,1
290.93,14.48,922,0.336001,false,true,false,0
8637.58,5.23,58,0.095819,true,true,true,1
253.17,12.57,868,0.348516,true,false,false,0
326.72,19.43,755,0.469832,false,false,false,0
373.17,16.99,816,0.630638,false,false,false,0
9487.07,2.21,14,0.114016,true,false,false,1
16751.86,5.55,46,0.086222,false,false,true,1
337.50,20.65,830,0.457605,false,false,false,0
7862.42,0.35,18,0.137927,false,true,true,1
116.02,12.93,882,0.471761,false,false,false,0
19974.61,0.58,69,0.126850,false,true,true,1
19476.57,1.95,45,0.053024,true,false,false,1
6450.61,5.93,65,0.164135,true,true,false,1
255.18,9.91,653,0.560058,false,false,false,0
14094.75,0.55,48,0.072616,true,false,true,1
13989.06,5.71,50,0.052822,false,true,true,1
341.09,19.53,657,0.546294,false,false,false,0
225.45,7.74,1064,0.557857,false,false,false,0
17462.13,4.36,35,0.103073,true,true,true,1
104.14,17.34,675,0.573651,false,false,false,0
154.26,17.60,1078,0.384920,false,true,false,0
118.34,16.95,909,0.412780,false,false,false,0
208.52,20.22,1045,0.406598,false,true,false,0
16488.41,1.72,35,0.145618,false,true,false,1
28.80,14.51,397,0.536518,false,false,false,0
398.20,16.34,543,0.612008,false,false,false,0
155.11,15.34,954,0.443432,true,false,false,0
285.19,12.77,800,0.305687,false,false,false,0
83.18,10.90,490,0.505088,false,false,false,0
311.30,9.42,924,0.518156,false,false,false,0
16976.08,5.99,15,0.057612,true,false,true,1
8624.16,0.47,38,0.050412,false,false,false,1
84.16,17.58,898,0.493814,false,false,false,0
199.31,20.42,853,0.305945,false,false,false,0
269.72,14.51,875,0.632476,false,false,false,0
17458.70,2.04,65,0.095264,true,true,false,1
251.26,8.48,510,0.652860,false,false,false,0
133.57,11.52,962,0.396305,true,false,false,0
8998.64,3.17,61,0.127657,false,false,true,1
18163.84,2.29,20,0.163521,true,true,false,1
148.54,12.22,1092,0.561984,false,true,false,0
7881.58,1.83,36,0.124769,false,true,true,1
233.72,7.24,998,0.580951,false,false,false,0
226.71,20.52,1061,0.601152,false,false,false,0
14900.18,4.61,27,0.136709,true,false,true,1
12152.86,5.97,11,0.113557,true,true,false,1
178.55,12.75,669,0.620571,false,false,false,0
265.40,13.40,651,0.571760,false,false,false,0
246.29,12.76,392,0.428568,false,false,false,0
64.29,17.19,1061,0.577826,false,false,false,0
195.32,16.36,375,0.513822,false,false,false,0
